ID,card_id,kind,type,quality,level,item_id,item_num,item_id1,item_num1
1055,24028,nature,armor,epic,1,200001,105,300004,1
1056,240281,nature,armor,epic,2,200001,141,300004,1
1057,240282,nature,armor,epic,3,200001,205,300004,1
1058,26028,all,armor,epic,1,200001,105,300004,1
1059,260281,all,armor,epic,2,200001,141,300004,1
1060,260282,all,armor,epic,3,200001,205,300004,1
1061,21029,war,armor,rare,1,200001,14,300002,1
1062,210291,war,armor,rare,2,200001,43,300002,1
1063,210292,war,armor,rare,3,200001,94,300002,1
1064,22029,fortune,armor,rare,1,200001,14,300002,1
1065,220291,fortune,armor,rare,2,200001,43,300002,1
1066,220292,fortune,armor,rare,3,200001,94,300002,1
1067,23029,balance,armor,rare,1,200001,14,300002,1
1068,230291,balance,armor,rare,2,200001,43,300002,1
1069,230292,balance,armor,rare,3,200001,94,300002,1
1070,24029,nature,armor,rare,1,200001,14,300002,1
1071,240291,nature,armor,rare,2,200001,43,300002,1
1072,240292,nature,armor,rare,3,200001,94,300002,1
1073,25029,chaos,armor,rare,1,200001,14,300002,1
1074,250291,chaos,armor,rare,2,200001,43,300002,1
1075,250292,chaos,armor,rare,3,200001,94,300002,1
1076,26029,all,armor,rare,1,200001,14,300002,1
1077,260291,all,armor,rare,2,200001,43,300002,1
1078,260292,all,armor,rare,3,200001,94,300002,1
1079,31001,war,equip,normal,1,200001,4,300001,1
1080,310011,war,equip,normal,2,200001,28,300001,1
1081,310012,war,equip,normal,3,200001,68,300001,1
1082,32001,fortune,equip,normal,1,200001,4,300001,1
1083,320011,fortune,equip,normal,2,200001,28,300001,1
1084,320012,fortune,equip,normal,3,200001,68,300001,1
1085,34001,nature,equip,normal,1,200001,4,300001,1
1086,340011,nature,equip,normal,2,200001,28,300001,1
1087,340012,nature,equip,normal,3,200001,68,300001,1
1088,35001,chaos,equip,normal,1,200001,4,300001,1
1089,350011,chaos,equip,normal,2,200001,28,300001,1
1090,350012,chaos,equip,normal,3,200001,68,300001,1
1091,36001,all,equip,normal,1,200001,4,300001,1
1092,360011,all,equip,normal,2,200001,28,300001,1
1093,360012,all,equip,normal,3,200001,68,300001,1
1094,31002,war,equip,normal,1,200001,4,300001,1
1095,310021,war,equip,normal,2,200001,28,300001,1
1096,310022,war,equip,normal,3,200001,68,300001,1
1097,32002,fortune,equip,normal,1,200001,4,300001,1
1098,320021,fortune,equip,normal,2,200001,28,300001,1
1099,320022,fortune,equip,normal,3,200001,68,300001,1
1100,33002,balance,equip,normal,1,200001,4,300001,1
1101,330021,balance,equip,normal,2,200001,28,300001,1
1102,330022,balance,equip,normal,3,200001,68,300001,1
1103,34002,nature,equip,normal,1,200001,4,300001,1
1104,340021,nature,equip,normal,2,200001,28,300001,1
1105,340022,nature,equip,normal,3,200001,68,300001,1
1106,35002,chaos,equip,normal,1,200001,4,300001,1
1107,350021,chaos,equip,normal,2,200001,28,300001,1
1108,350022,chaos,equip,normal,3,200001,68,300001,1
1109,36002,all,equip,normal,1,200001,4,300001,1
1110,360021,all,equip,normal,2,200001,28,300001,1
1111,360022,all,equip,normal,3,200001,68,300001,1
1112,31003,war,equip,normal,1,200001,4,300001,1
1113,310031,war,equip,normal,2,200001,28,300001,1
1114,310032,war,equip,normal,3,200001,68,300001,1
1115,32003,fortune,equip,normal,1,200001,4,300001,1
1116,320031,fortune,equip,normal,2,200001,28,300001,1
1117,320032,fortune,equip,normal,3,200001,68,300001,1
1118,33003,balance,equip,normal,1,200001,4,300001,1
1119,330031,balance,equip,normal,2,200001,28,300001,1
1120,330032,balance,equip,normal,3,200001,68,300001,1
1121,34003,nature,equip,normal,1,200001,4,300001,1
1122,340031,nature,equip,normal,2,200001,28,300001,1
1123,340032,nature,equip,normal,3,200001,68,300001,1
1124,35003,chaos,equip,normal,1,200001,4,300001,1
1125,350031,chaos,equip,normal,2,200001,28,300001,1
1126,350032,chaos,equip,normal,3,200001,68,300001,1
1127,36003,all,equip,normal,1,200001,4,300001,1
1128,360031,all,equip,normal,2,200001,28,300001,1
1129,360032,all,equip,normal,3,200001,68,300001,1
1130,31004,war,equip,normal,1,200001,4,300001,1
1131,310041,war,equip,normal,2,200001,28,300001,1
1132,310042,war,equip,normal,3,200001,68,300001,1
1133,32004,fortune,equip,normal,1,200001,4,300001,1
1134,320041,fortune,equip,normal,2,200001,28,300001,1
1135,320042,fortune,equip,normal,3,200001,68,300001,1
1136,33004,balance,equip,normal,1,200001,4,300001,1
1137,330041,balance,equip,normal,2,200001,28,300001,1
1138,330042,balance,equip,normal,3,200001,68,300001,1
1139,34004,nature,equip,normal,1,200001,4,300001,1
1140,340041,nature,equip,normal,2,200001,28,300001,1
1141,340042,nature,equip,normal,3,200001,68,300001,1
1142,35004,chaos,equip,normal,1,200001,4,300001,1
1143,350041,chaos,equip,normal,2,200001,28,300001,1
1144,350042,chaos,equip,normal,3,200001,68,300001,1
1145,36004,all,equip,normal,1,200001,4,300001,1
1146,360041,all,equip,normal,2,200001,28,300001,1
1147,360042,all,equip,normal,3,200001,68,300001,1
1148,32005,fortune,equip,normal,1,200001,4,300001,1
1149,320051,fortune,equip,normal,2,200001,28,300001,1
1150,320052,fortune,equip,normal,3,200001,68,300001,1
1151,33005,balance,equip,normal,1,200001,4,300001,1
1152,330051,balance,equip,normal,2,200001,28,300001,1
1153,330052,balance,equip,normal,3,200001,68,300001,1
1154,34005,nature,equip,normal,1,200001,4,300001,1
1155,340051,nature,equip,normal,2,200001,28,300001,1
1156,340052,nature,equip,normal,3,200001,68,300001,1
1157,35005,chaos,equip,normal,1,200001,4,300001,1
1158,350051,chaos,equip,normal,2,200001,28,300001,1
1159,350052,chaos,equip,normal,3,200001,68,300001,1
1160,36005,all,equip,normal,1,200001,4,300001,1
1161,360051,all,equip,normal,2,200001,28,300001,1
1162,360052,all,equip,normal,3,200001,68,300001,1
1163,31006,war,equip,normal,1,200001,4,300001,1
1164,310061,war,equip,normal,2,200001,28,300001,1
1165,310062,war,equip,normal,3,200001,68,300001,1
1166,32006,fortune,equip,normal,1,200001,4,300001,1
1167,320061,fortune,equip,normal,2,200001,28,300001,1
1168,320062,fortune,equip,normal,3,200001,68,300001,1
1169,33006,balance,equip,normal,1,200001,4,300001,1
1170,330061,balance,equip,normal,2,200001,28,300001,1
1171,330062,balance,equip,normal,3,200001,68,300001,1
1172,34006,nature,equip,normal,1,200001,4,300001,1
1173,340061,nature,equip,normal,2,200001,28,300001,1
1174,340062,nature,equip,normal,3,200001,68,300001,1
1175,35006,chaos,equip,normal,1,200001,4,300001,1
1176,350061,chaos,equip,normal,2,200001,28,300001,1
1177,350062,chaos,equip,normal,3,200001,68,300001,1
1178,36006,all,equip,normal,1,200001,4,300001,1
1179,360061,all,equip,normal,2,200001,28,300001,1
1180,360062,all,equip,normal,3,200001,68,300001,1
1181,31007,war,equip,rare,1,200001,14,300002,1
1182,310071,war,equip,rare,2,200001,43,300002,1
1183,310072,war,equip,rare,3,200001,94,300002,1
1184,32007,fortune,equip,rare,1,200001,14,300002,1
1185,320071,fortune,equip,rare,2,200001,43,300002,1
1186,320072,fortune,equip,rare,3,200001,94,300002,1
1187,34007,nature,equip,rare,1,200001,14,300002,1
1188,340071,nature,equip,rare,2,200001,43,300002,1
1189,340072,nature,equip,rare,3,200001,94,300002,1
1190,35007,chaos,equip,rare,1,200001,14,300002,1
1191,350071,chaos,equip,rare,2,200001,43,300002,1
1192,350072,chaos,equip,rare,3,200001,94,300002,1
1193,36007,all,equip,rare,1,200001,14,300002,1
1194,360071,all,equip,rare,2,200001,43,300002,1
1195,360072,all,equip,rare,3,200001,94,300002,1
1196,32008,fortune,equip,rare,1,200001,14,300002,1
1197,320081,fortune,equip,rare,2,200001,43,300002,1
1198,320082,fortune,equip,rare,3,200001,94,300002,1
1199,33008,balance,equip,rare,1,200001,14,300002,1
1200,330081,balance,equip,rare,2,200001,43,300002,1
1201,330082,balance,equip,rare,3,200001,94,300002,1
1202,34008,nature,equip,rare,1,200001,14,300002,1
1203,340081,nature,equip,rare,2,200001,43,300002,1
1204,340082,nature,equip,rare,3,200001,94,300002,1
1205,35008,chaos,equip,rare,1,200001,14,300002,1
1206,350081,chaos,equip,rare,2,200001,43,300002,1
1207,350082,chaos,equip,rare,3,200001,94,300002,1
1208,36008,all,equip,rare,1,200001,14,300002,1
1209,360081,all,equip,rare,2,200001,43,300002,1
1210,360082,all,equip,rare,3,200001,94,300002,1
1211,31009,war,equip,rare,1,200001,14,300002,1
1212,310091,war,equip,rare,2,200001,43,300002,1
1213,310092,war,equip,rare,3,200001,94,300002,1
1214,32009,fortune,equip,rare,1,200001,14,300002,1
1215,320091,fortune,equip,rare,2,200001,43,300002,1
1216,320092,fortune,equip,rare,3,200001,94,300002,1
1217,33009,balance,equip,rare,1,200001,14,300002,1
1218,330091,balance,equip,rare,2,200001,43,300002,1
1219,330092,balance,equip,rare,3,200001,94,300002,1
1220,34009,nature,equip,rare,1,200001,14,300002,1
1221,340091,nature,equip,rare,2,200001,43,300002,1
1222,340092,nature,equip,rare,3,200001,94,300002,1
1223,36009,all,equip,rare,1,200001,14,300002,1
1224,360091,all,equip,rare,2,200001,43,300002,1
1225,360092,all,equip,rare,3,200001,94,300002,1
1226,31010,war,equip,rare,1,200001,14,300002,1
1227,310101,war,equip,rare,2,200001,43,300002,1
1228,310102,war,equip,rare,3,200001,94,300002,1
1229,32010,fortune,equip,rare,1,200001,14,300002,1
1230,320101,fortune,equip,rare,2,200001,43,300002,1
1231,320102,fortune,equip,rare,3,200001,94,300002,1
1232,33010,balance,equip,rare,1,200001,14,300002,1
1233,330101,balance,equip,rare,2,200001,43,300002,1
1234,330102,balance,equip,rare,3,200001,94,300002,1
1235,34010,nature,equip,rare,1,200001,14,300002,1
1236,340101,nature,equip,rare,2,200001,43,300002,1
1237,340102,nature,equip,rare,3,200001,94,300002,1
1238,35010,chaos,equip,rare,1,200001,14,300002,1
1239,350101,chaos,equip,rare,2,200001,43,300002,1
1240,350102,chaos,equip,rare,3,200001,94,300002,1
1241,36010,all,equip,rare,1,200001,14,300002,1
1242,360101,all,equip,rare,2,200001,43,300002,1
1243,360102,all,equip,rare,3,200001,94,300002,1
1244,31011,war,equip,rare,1,200001,14,300002,1
1245,310111,war,equip,rare,2,200001,43,300002,1
1246,310112,war,equip,rare,3,200001,94,300002,1
1247,32011,fortune,equip,rare,1,200001,14,300002,1
1248,320111,fortune,equip,rare,2,200001,43,300002,1
1249,320112,fortune,equip,rare,3,200001,94,300002,1
1250,33011,balance,equip,rare,1,200001,14,300002,1
1251,330111,balance,equip,rare,2,200001,43,300002,1
1252,330112,balance,equip,rare,3,200001,94,300002,1
1253,34011,nature,equip,rare,1,200001,14,300002,1
1254,340111,nature,equip,rare,2,200001,43,300002,1
1255,340112,nature,equip,rare,3,200001,94,300002,1
1256,35011,chaos,equip,rare,1,200001,14,300002,1
1257,350111,chaos,equip,rare,2,200001,43,300002,1
1258,350112,chaos,equip,rare,3,200001,94,300002,1
1259,36011,all,equip,rare,1,200001,14,300002,1
1260,360111,all,equip,rare,2,200001,43,300002,1
1261,360112,all,equip,rare,3,200001,94,300002,1
1262,31012,war,equip,rare,1,200001,14,300002,1
1263,310121,war,equip,rare,2,200001,43,300002,1
1264,310122,war,equip,rare,3,200001,94,300002,1
1265,32012,fortune,equip,rare,1,200001,14,300002,1
1266,320121,fortune,equip,rare,2,200001,43,300002,1
1267,320122,fortune,equip,rare,3,200001,94,300002,1
1268,33012,balance,equip,rare,1,200001,14,300002,1
1269,330121,balance,equip,rare,2,200001,43,300002,1
1270,330122,balance,equip,rare,3,200001,94,300002,1
1271,34012,nature,equip,rare,1,200001,14,300002,1
1272,340121,nature,equip,rare,2,200001,43,300002,1
1273,340122,nature,equip,rare,3,200001,94,300002,1
1274,35012,chaos,equip,rare,1,200001,14,300002,1
1275,350121,chaos,equip,rare,2,200001,43,300002,1
1276,350122,chaos,equip,rare,3,200001,94,300002,1
1277,36012,all,equip,rare,1,200001,14,300002,1
1278,360121,all,equip,rare,2,200001,43,300002,1
1279,360122,all,equip,rare,3,200001,94,300002,1
1280,31013,war,equip,rare,1,200001,14,300002,1
1281,310131,war,equip,rare,2,200001,43,300002,1
1282,310132,war,equip,rare,3,200001,94,300002,1
1283,32013,fortune,equip,rare,1,200001,14,300002,1
1284,320131,fortune,equip,rare,2,200001,43,300002,1
1285,320132,fortune,equip,rare,3,200001,94,300002,1
1286,33013,balance,equip,rare,1,200001,14,300002,1
1287,330131,balance,equip,rare,2,200001,43,300002,1
1288,330132,balance,equip,rare,3,200001,94,300002,1
1289,34013,nature,equip,rare,1,200001,14,300002,1
1290,340131,nature,equip,rare,2,200001,43,300002,1
1291,340132,nature,equip,rare,3,200001,94,300002,1
1292,35013,chaos,equip,rare,1,200001,14,300002,1
1293,350131,chaos,equip,rare,2,200001,43,300002,1
1294,350132,chaos,equip,rare,3,200001,94,300002,1
1295,36013,all,equip,rare,1,200001,14,300002,1
1296,360131,all,equip,rare,2,200001,43,300002,1
1297,360132,all,equip,rare,3,200001,94,300002,1
1298,32014,fortune,equip,rare,1,200001,14,300002,1
1299,320141,fortune,equip,rare,2,200001,43,300002,1
1300,320142,fortune,equip,rare,3,200001,94,300002,1
1301,33014,balance,equip,rare,1,200001,14,300002,1
1302,330141,balance,equip,rare,2,200001,43,300002,1
1303,330142,balance,equip,rare,3,200001,94,300002,1
1304,34014,nature,equip,rare,1,200001,14,300002,1
1305,340141,nature,equip,rare,2,200001,43,300002,1
1306,340142,nature,equip,rare,3,200001,94,300002,1
1307,36014,all,equip,rare,1,200001,14,300002,1
1308,360141,all,equip,rare,2,200001,43,300002,1
1309,360142,all,equip,rare,3,200001,94,300002,1
1310,32015,fortune,equip,rare,1,200001,14,300002,1
1311,320151,fortune,equip,rare,2,200001,43,300002,1
1312,320152,fortune,equip,rare,3,200001,94,300002,1
1313,33015,balance,equip,rare,1,200001,14,300002,1
1314,330151,balance,equip,rare,2,200001,43,300002,1
1315,330152,balance,equip,rare,3,200001,94,300002,1
1316,34015,nature,equip,rare,1,200001,14,300002,1
1317,340151,nature,equip,rare,2,200001,43,300002,1
1318,340152,nature,equip,rare,3,200001,94,300002,1
1319,36015,all,equip,rare,1,200001,14,300002,1
1320,360151,all,equip,rare,2,200001,43,300002,1
1321,360152,all,equip,rare,3,200001,94,300002,1
1322,31016,war,equip,rare,1,200001,14,300002,1
1323,310161,war,equip,rare,2,200001,43,300002,1
1324,310162,war,equip,rare,3,200001,94,300002,1
1325,32016,fortune,equip,rare,1,200001,14,300002,1
1326,320161,fortune,equip,rare,2,200001,43,300002,1
1327,320162,fortune,equip,rare,3,200001,94,300002,1
1328,33016,balance,equip,rare,1,200001,14,300002,1
1329,330161,balance,equip,rare,2,200001,43,300002,1
1330,330162,balance,equip,rare,3,200001,94,300002,1
1331,34016,nature,equip,rare,1,200001,14,300002,1
1332,340161,nature,equip,rare,2,200001,43,300002,1
1333,340162,nature,equip,rare,3,200001,94,300002,1
1334,35016,chaos,equip,rare,1,200001,14,300002,1
1335,350161,chaos,equip,rare,2,200001,43,300002,1
1336,350162,chaos,equip,rare,3,200001,94,300002,1
1337,36016,all,equip,rare,1,200001,14,300002,1
1338,360161,all,equip,rare,2,200001,43,300002,1
1339,360162,all,equip,rare,3,200001,94,300002,1
1340,31017,war,equip,rare,1,200001,14,300002,1
1341,310171,war,equip,rare,2,200001,43,300002,1
1342,310172,war,equip,rare,3,200001,94,300002,1
1343,32017,fortune,equip,rare,1,200001,14,300002,1
1344,320171,fortune,equip,rare,2,200001,43,300002,1
1345,320172,fortune,equip,rare,3,200001,94,300002,1
1346,33017,balance,equip,rare,1,200001,14,300002,1
1347,330171,balance,equip,rare,2,200001,43,300002,1
1348,330172,balance,equip,rare,3,200001,94,300002,1
1349,34017,nature,equip,rare,1,200001,14,300002,1
1350,340171,nature,equip,rare,2,200001,43,300002,1
1351,340172,nature,equip,rare,3,200001,94,300002,1
1352,35017,chaos,equip,rare,1,200001,14,300002,1
1353,350171,chaos,equip,rare,2,200001,43,300002,1
1354,350172,chaos,equip,rare,3,200001,94,300002,1
1355,36017,all,equip,rare,1,200001,14,300002,1
1356,360171,all,equip,rare,2,200001,43,300002,1
1357,360172,all,equip,rare,3,200001,94,300002,1
1358,32018,fortune,equip,rare,1,200001,14,300002,1
1359,320181,fortune,equip,rare,2,200001,43,300002,1
1360,320182,fortune,equip,rare,3,200001,94,300002,1
1361,33018,balance,equip,rare,1,200001,14,300002,1
1362,330181,balance,equip,rare,2,200001,43,300002,1
1363,330182,balance,equip,rare,3,200001,94,300002,1
1364,34018,nature,equip,rare,1,200001,14,300002,1
1365,340181,nature,equip,rare,2,200001,43,300002,1
1366,340182,nature,equip,rare,3,200001,94,300002,1
1367,35018,chaos,equip,rare,1,200001,14,300002,1
1368,350181,chaos,equip,rare,2,200001,43,300002,1
1369,350182,chaos,equip,rare,3,200001,94,300002,1
1370,36018,all,equip,rare,1,200001,14,300002,1
1371,360181,all,equip,rare,2,200001,43,300002,1
1372,360182,all,equip,rare,3,200001,94,300002,1
1373,31019,war,equip,rare,1,200001,14,300002,1
1374,310191,war,equip,rare,2,200001,43,300002,1
1375,310192,war,equip,rare,3,200001,94,300002,1
1376,32019,fortune,equip,rare,1,200001,14,300002,1
1377,320191,fortune,equip,rare,2,200001,43,300002,1
1378,320192,fortune,equip,rare,3,200001,94,300002,1
1379,34019,nature,equip,rare,1,200001,14,300002,1
1380,340191,nature,equip,rare,2,200001,43,300002,1
1381,340192,nature,equip,rare,3,200001,94,300002,1
1382,35019,chaos,equip,rare,1,200001,14,300002,1
1383,350191,chaos,equip,rare,2,200001,43,300002,1
1384,350192,chaos,equip,rare,3,200001,94,300002,1
1385,36019,all,equip,rare,1,200001,14,300002,1
1386,360191,all,equip,rare,2,200001,43,300002,1
1387,360192,all,equip,rare,3,200001,94,300002,1
1388,31020,war,equip,rare,1,200001,14,300002,1
1389,310201,war,equip,rare,2,200001,43,300002,1
1390,310202,war,equip,rare,3,200001,94,300002,1
1391,32020,fortune,equip,rare,1,200001,14,300002,1
1392,320201,fortune,equip,rare,2,200001,43,300002,1
1393,320202,fortune,equip,rare,3,200001,94,300002,1
1394,33020,balance,equip,rare,1,200001,14,300002,1
1395,330201,balance,equip,rare,2,200001,43,300002,1
1396,330202,balance,equip,rare,3,200001,94,300002,1
1397,34020,nature,equip,rare,1,200001,14,300002,1
1398,340201,nature,equip,rare,2,200001,43,300002,1
1399,340202,nature,equip,rare,3,200001,94,300002,1
1400,35020,chaos,equip,rare,1,200001,14,300002,1
1401,350201,chaos,equip,rare,2,200001,43,300002,1
1402,350202,chaos,equip,rare,3,200001,94,300002,1
1403,36020,all,equip,rare,1,200001,14,300002,1
1404,360201,all,equip,rare,2,200001,43,300002,1
1405,360202,all,equip,rare,3,200001,94,300002,1
1406,31021,war,equip,rare,1,200001,14,300002,1
1407,310211,war,equip,rare,2,200001,43,300002,1
1408,310212,war,equip,rare,3,200001,94,300002,1
1409,32021,fortune,equip,rare,1,200001,14,300002,1
1410,320211,fortune,equip,rare,2,200001,43,300002,1
1411,320212,fortune,equip,rare,3,200001,94,300002,1
1412,33021,balance,equip,rare,1,200001,14,300002,1
1413,330211,balance,equip,rare,2,200001,43,300002,1
1414,330212,balance,equip,rare,3,200001,94,300002,1
1415,34021,nature,equip,rare,1,200001,14,300002,1
1416,340211,nature,equip,rare,2,200001,43,300002,1
1417,340212,nature,equip,rare,3,200001,94,300002,1
1418,35021,chaos,equip,rare,1,200001,14,300002,1
1419,350211,chaos,equip,rare,2,200001,43,300002,1
1420,350212,chaos,equip,rare,3,200001,94,300002,1
1421,36021,all,equip,rare,1,200001,14,300002,1
1422,360211,all,equip,rare,2,200001,43,300002,1
1423,360212,all,equip,rare,3,200001,94,300002,1
1424,31022,war,equip,rarity,1,200001,65,300003,1
1425,310221,war,equip,rarity,2,200001,98,300003,1
1426,310222,war,equip,rarity,3,200001,155,300003,1
1427,32022,fortune,equip,rarity,1,200001,65,300003,1
1428,320221,fortune,equip,rarity,2,200001,98,300003,1
1429,320222,fortune,equip,rarity,3,200001,155,300003,1
1430,33022,balance,equip,rarity,1,200001,65,300003,1
1431,330221,balance,equip,rarity,2,200001,98,300003,1
1432,330222,balance,equip,rarity,3,200001,155,300003,1
1433,34022,nature,equip,rarity,1,200001,65,300003,1
1434,340221,nature,equip,rarity,2,200001,98,300003,1
1435,340222,nature,equip,rarity,3,200001,155,300003,1
1436,35022,chaos,equip,rarity,1,200001,65,300003,1
1437,350221,chaos,equip,rarity,2,200001,98,300003,1
1438,350222,chaos,equip,rarity,3,200001,155,300003,1
1439,36022,all,equip,rarity,1,200001,65,300003,1
1440,360221,all,equip,rarity,2,200001,98,300003,1
1441,360222,all,equip,rarity,3,200001,155,300003,1
1442,31023,war,equip,rarity,1,200001,65,300003,1
1443,310231,war,equip,rarity,2,200001,98,300003,1
1444,310232,war,equip,rarity,3,200001,155,300003,1
1445,32023,fortune,equip,rarity,1,200001,65,300003,1
1446,320231,fortune,equip,rarity,2,200001,98,300003,1
1447,320232,fortune,equip,rarity,3,200001,155,300003,1
1448,33023,balance,equip,rarity,1,200001,65,300003,1
1449,330231,balance,equip,rarity,2,200001,98,300003,1
1450,330232,balance,equip,rarity,3,200001,155,300003,1
1451,34023,nature,equip,rarity,1,200001,65,300003,1
1452,340231,nature,equip,rarity,2,200001,98,300003,1
1453,340232,nature,equip,rarity,3,200001,155,300003,1
1454,35023,chaos,equip,rarity,1,200001,65,300003,1
1455,350231,chaos,equip,rarity,2,200001,98,300003,1
1456,350232,chaos,equip,rarity,3,200001,155,300003,1
1457,36023,all,equip,rarity,1,200001,65,300003,1
1458,360231,all,equip,rarity,2,200001,98,300003,1
1459,360232,all,equip,rarity,3,200001,155,300003,1
1460,31024,war,equip,rarity,1,200001,65,300003,1
1461,310241,war,equip,rarity,2,200001,98,300003,1
1462,310242,war,equip,rarity,3,200001,155,300003,1
1463,32024,fortune,equip,rarity,1,200001,65,300003,1
1464,320241,fortune,equip,rarity,2,200001,98,300003,1
1465,320242,fortune,equip,rarity,3,200001,155,300003,1
1466,33024,balance,equip,rarity,1,200001,65,300003,1
1467,330241,balance,equip,rarity,2,200001,98,300003,1
1468,330242,balance,equip,rarity,3,200001,155,300003,1
1469,34024,nature,equip,rarity,1,200001,65,300003,1
1470,340241,nature,equip,rarity,2,200001,98,300003,1
1471,340242,nature,equip,rarity,3,200001,155,300003,1
1472,35024,chaos,equip,rarity,1,200001,65,300003,1
1473,350241,chaos,equip,rarity,2,200001,98,300003,1
1474,350242,chaos,equip,rarity,3,200001,155,300003,1
1475,36024,all,equip,rarity,1,200001,65,300003,1
1476,360241,all,equip,rarity,2,200001,98,300003,1
1477,360242,all,equip,rarity,3,200001,155,300003,1
1478,33025,balance,equip,rarity,1,200001,65,300003,1
1479,330251,balance,equip,rarity,2,200001,98,300003,1
1480,330252,balance,equip,rarity,3,200001,155,300003,1
1481,35025,chaos,equip,rarity,1,200001,65,300003,1
1482,350251,chaos,equip,rarity,2,200001,98,300003,1
1483,350252,chaos,equip,rarity,3,200001,155,300003,1
1484,36025,all,equip,rarity,1,200001,65,300003,1
1485,360251,all,equip,rarity,2,200001,98,300003,1
1486,360252,all,equip,rarity,3,200001,155,300003,1
1487,32026,fortune,equip,rarity,1,200001,65,300003,1
1488,320261,fortune,equip,rarity,2,200001,98,300003,1
1489,320262,fortune,equip,rarity,3,200001,155,300003,1
1490,33026,balance,equip,rarity,1,200001,65,300003,1
1491,330261,balance,equip,rarity,2,200001,98,300003,1
1492,330262,balance,equip,rarity,3,200001,155,300003,1
1493,34026,nature,equip,rarity,1,200001,65,300003,1
1494,340261,nature,equip,rarity,2,200001,98,300003,1
1495,340262,nature,equip,rarity,3,200001,155,300003,1
1496,36026,all,equip,rarity,1,200001,65,300003,1
1497,360261,all,equip,rarity,2,200001,98,300003,1
1498,360262,all,equip,rarity,3,200001,155,300003,1
1499,31027,war,equip,rarity,1,200001,65,300003,1
1500,310271,war,equip,rarity,2,200001,98,300003,1
1501,310272,war,equip,rarity,3,200001,155,300003,1
1502,32027,fortune,equip,rarity,1,200001,65,300003,1
1503,320271,fortune,equip,rarity,2,200001,98,300003,1
1504,320272,fortune,equip,rarity,3,200001,155,300003,1
1505,34027,nature,equip,rarity,1,200001,65,300003,1
1506,340271,nature,equip,rarity,2,200001,98,300003,1
1507,340272,nature,equip,rarity,3,200001,155,300003,1
1508,35027,chaos,equip,rarity,1,200001,65,300003,1
1509,350271,chaos,equip,rarity,2,200001,98,300003,1
1510,350272,chaos,equip,rarity,3,200001,155,300003,1
1511,36027,all,equip,rarity,1,200001,65,300003,1
1512,360271,all,equip,rarity,2,200001,98,300003,1
1513,360272,all,equip,rarity,3,200001,155,300003,1
1514,31028,war,equip,rarity,1,200001,65,300003,1
1515,310281,war,equip,rarity,2,200001,98,300003,1
1516,310282,war,equip,rarity,3,200001,155,300003,1
1517,32028,fortune,equip,rarity,1,200001,65,300003,1
1518,320281,fortune,equip,rarity,2,200001,98,300003,1
1519,320282,fortune,equip,rarity,3,200001,155,300003,1
1520,33028,balance,equip,rarity,1,200001,65,300003,1
1521,330281,balance,equip,rarity,2,200001,98,300003,1
1522,330282,balance,equip,rarity,3,200001,155,300003,1
1523,34028,nature,equip,rarity,1,200001,65,300003,1
1524,340281,nature,equip,rarity,2,200001,98,300003,1
1525,340282,nature,equip,rarity,3,200001,155,300003,1
1526,35028,chaos,equip,rarity,1,200001,65,300003,1
1527,350281,chaos,equip,rarity,2,200001,98,300003,1
1528,350282,chaos,equip,rarity,3,200001,155,300003,1
1529,36028,all,equip,rarity,1,200001,65,300003,1
1530,360281,all,equip,rarity,2,200001,98,300003,1
1531,360282,all,equip,rarity,3,200001,155,300003,1
1532,31029,war,equip,epic,1,200001,105,300004,1
1533,310291,war,equip,epic,2,200001,141,300004,1
1534,310292,war,equip,epic,3,200001,205,300004,1
1535,32029,fortune,equip,epic,1,200001,105,300004,1
1536,320291,fortune,equip,epic,2,200001,141,300004,1
1537,320292,fortune,equip,epic,3,200001,205,300004,1
1538,33029,balance,equip,epic,1,200001,105,300004,1
1539,330291,balance,equip,epic,2,200001,141,300004,1
1540,330292,balance,equip,epic,3,200001,205,300004,1
1541,34029,nature,equip,epic,1,200001,105,300004,1
1542,340291,nature,equip,epic,2,200001,141,300004,1
1543,340292,nature,equip,epic,3,200001,205,300004,1
1544,35029,chaos,equip,epic,1,200001,105,300004,1
1545,350291,chaos,equip,epic,2,200001,141,300004,1
1546,350292,chaos,equip,epic,3,200001,205,300004,1
1547,36029,all,equip,epic,1,200001,105,300004,1
1548,360291,all,equip,epic,2,200001,141,300004,1
1549,360292,all,equip,epic,3,200001,205,300004,1
1550,31030,war,equip,epic,1,200001,105,300004,1
1551,310301,war,equip,epic,2,200001,141,300004,1
1552,310302,war,equip,epic,3,200001,205,300004,1
1553,32030,fortune,equip,epic,1,200001,105,300004,1
1554,320301,fortune,equip,epic,2,200001,141,300004,1
1555,320302,fortune,equip,epic,3,200001,205,300004,1
1556,33030,balance,equip,epic,1,200001,105,300004,1
1557,330301,balance,equip,epic,2,200001,141,300004,1
1558,330302,balance,equip,epic,3,200001,205,300004,1
1559,34030,nature,equip,epic,1,200001,105,300004,1
1560,340301,nature,equip,epic,2,200001,141,300004,1
1561,340302,nature,equip,epic,3,200001,205,300004,1
1562,35030,chaos,equip,epic,1,200001,105,300004,1
1563,350301,chaos,equip,epic,2,200001,141,300004,1
1564,350302,chaos,equip,epic,3,200001,205,300004,1
1565,36030,all,equip,epic,1,200001,105,300004,1
1566,360301,all,equip,epic,2,200001,141,300004,1
1567,360302,all,equip,epic,3,200001,205,300004,1
